"","business_lat","business_long","business_park","business_price","business_open","business_cat","n_photo","cum_n_tips","cum_max_friends","cum_max_u_elite","cum_max_us_fans","cum_max_us_rev","male","female","ch_in","date"
"22634",36.0520271,-115.17155,"true",2,"True","Others",12,3,200,1,10,61,0,1,1,2014-04-19
"22635",43.6559749,-79.3929904,"true",2,"True","Others",51,1,61,6,14,128,0,1,1,2016-07-30
"22636",36.1712504731,-115.146263887,"false",1,"True","Others",11,1,229,4,9,167,1,0,1,2013-04-19
"22637",36.1212805516,-115.1752190408,"true",2,"True","Others",11,16,2916,10,283,2421,6,8,1,2012-07-24
"22638",33.337253,-111.875338,"true",2,"True","Others",26,4,1186,6,411,2340,0,3,1,2012-09-03
"22639",36.1157508,-115.2068476,"true",2,"True","Others",82,9,3022,9,641,4321,1,5,1,2014-09-06
"22640",33.5226453,-111.8986424,"true",2,"True","Others",11,1,221,5,47,521,1,0,1,2017-09-15
"22641",36.1641802266,-115.2896297427,"true",1,"True","American",45,22,1193,9,122,753,4,7,1,2012-06-10
"22642",33.5021572,-111.9963105,"true",2,"True","Others",33,11,1345,11,199,755,3,5,1,2012-10-19
"22643",36.1230938,-115.2980657,"true",2,"True","Others",3,12,1193,7,122,297,2,1,1,2012-05-09
"22644",36.0048888,-115.0832955,"true",2,"False","Others",9,17,1672,8,180,2665,4,8,0,2015-03-06
"22645",36.107069,-115.17764,"true",3,"True","Others",125,9,806,9,106,1251,2,3,1,2013-07-24
"22646",36.1249257,-115.1923226,"true",2,"True","Others",14,6,1535,11,251,1184,1,2,1,2014-04-24
"22647",36.1171507743,-115.1384369476,"false",2,"True","Others",138,24,3198,13,415,3061,6,10,1,2016-06-12
"22648",36.2988751854,-115.2800881863,"true",2,"True","Mexican",11,1,506,3,40,184,0,0,1,2011-05-24
"22649",33.6717588,-111.9059217,"true",2,"True","Asian",5,1,1,10,0,27,1,0,0,2013-08-26
"22650",36.1014493,-115.130511,"true",1,"True","Others",11,4,2916,9,219,1664,2,1,1,2013-07-20
"22651",35.2008136,-80.8438119,"true",2,"True","Others",1,3,2063,11,117,967,1,0,1,2011-04-13
"22652",36.0944572,-115.2088673,"true",2,"True","Others",91,100,3975,9,730,1664,10,11,1,2012-11-25
"22653",36.1273078,-115.2243612,"true",2,"True","Asian",24,3,1193,7,122,297,0,2,1,2011-12-19
"22654",36.1362575,-115.1512526,"true",2,"False","Others",11,6,709,8,112,588,3,0,1,2011-01-24
"22655",36.0253639,-115.1190162,"true",1,"True","Others",8,3,270,2,25,139,0,1,1,2011-01-02
"22656",43.6888933555,-79.3943411566,"true",2,"True","Others",21,2,128,7,11,186,1,0,1,2018-02-04
"22657",36.1947692,-115.2524715,"true",2,"True","Others",78,28,3198,9,378,1431,4,6,1,2013-03-17
"22658",36.1102405779,-115.1742884517,"true",3,"True","Others",51,1,542,6,42,268,0,1,1,2011-05-29
"22659",36.1568983622,-115.2919117492,"true",3,"True","Others",104,1,252,9,55,753,0,1,1,2011-02-14
"22660",36.1559383512,-115.3329598904,"true",3,"True","Asian",47,3,356,8,27,593,1,0,1,2011-08-31
"22661",36.0420628,-115.2781558,"true",2,"True","Others",40,22,3198,9,378,1431,3,3,1,2013-01-28
"22662",35.1742292692,-80.8481419086,"false",2,"True","American",12,4,2063,11,117,967,3,0,1,2012-08-14
"22663",36.1265169,-115.2017455,"true",1,"True","Others",27,3,961,9,90,1019,1,2,1,2012-03-29
"22664",36.1136354358,-115.2614379354,"true",2,"True","American",21,27,1672,9,122,1019,6,10,1,2014-01-07
"22665",33.429424,-112.073929,"true",2,"True","Mexican",3,7,154,3,19,501,2,4,1,2016-12-30
"22666",33.419568,-111.916097,"true",2,"True","American",37,17,556,9,94,1193,5,4,1,2012-03-09
"22667",36.1956731299,-115.2573410962,"true",2,"True","Others",10,4,293,4,25,510,0,3,1,2013-11-04
"22668",33.6771738623,-111.9765786664,"true",2,"True","American",20,13,3402,9,499,1638,2,8,1,2016-08-10
"22669",36.1678783157,-115.1406404749,"true",2,"True","American",177,3,533,11,6,62,3,0,1,2014-07-04
"22670",36.0012900071,-115.1097714491,"true",1,"True","Others",21,4,2916,9,219,1664,0,2,1,2011-11-12
"22671",33.6413465,-112.0472623,"true",2,"True","Others",6,5,938,8,60,1022,0,3,1,2013-03-30
"22672",33.5610848047,-112.115746955,"true",2,"True","American",60,30,1345,11,411,2340,11,15,1,2018-02-24
"22673",43.6569999,-79.4067699,"true",2,"True","Others",4,4,1451,7,418,993,0,2,1,2013-01-29
"22674",33.497622,-111.9292546,"true",2,"True","American",18,24,6187,12,894,1932,5,8,1,2014-08-10
"22675",36.1188384,-115.1544802,"true",2,"False","Others",35,33,5817,9,293,1982,7,9,1,2011-12-07
"22676",35.199889,-80.842288,"true",2,"True","American",19,12,1864,10,154,1145,2,5,1,2015-10-08
"22677",35.2105584,-80.8566548,"true",2,"True","American",9,5,3728,6,344,1128,1,3,1,2016-08-05
"22678",36.057689,-115.0468544,"true",2,"True","Others",5,9,818,8,146,926,2,6,1,2016-06-14
"22679",33.3850902,-111.8061349,"true",2,"True","American",19,1,174,6,43,786,0,1,1,2017-03-05
"22680",36.1143517,-115.1961847,"true",1,"True","Others",6,6,1410,7,180,2665,2,3,1,2013-07-28
"22681",36.199816342,-115.2792915699,"true",2,"True","Others",18,8,1535,7,251,1606,3,5,1,2014-04-10
"22682",35.1527248376,-80.827953314,"true",2,"True","Asian",48,28,2758,11,452,1897,6,9,1,2015-02-22
"22683",35.1538818,-80.827831,"true",2,"True","American",4,1,209,8,27,522,1,0,1,2011-03-29
"22684",35.0535664,-80.851867,"true",2,"True","American",22,4,3728,6,344,1128,1,1,0,2017-11-08
"22685",36.0942440391,-115.1761782905,"true",2,"True","American",40,14,3198,10,378,1431,6,5,1,2012-06-09
"22686",33.5090310837,-111.9949189302,"true",2,"True","Others",42,10,6187,12,894,1932,4,4,0,2018-04-08
"22687",33.6283902,-111.893335,"true",2,"True","American",8,3,166,6,21,1022,0,0,1,2011-09-20
"22688",43.6648717,-79.4131689,"true",2,"True","Others",8,10,511,9,141,502,4,2,1,2014-06-15
"22689",33.5301735,-112.0142671,"true",2,"True","Others",15,2,332,4,57,425,1,0,1,2015-10-25
"22690",41.426338,-81.8942255,"true",2,"True","American",3,9,545,8,95,867,5,3,1,2015-11-28
"22691",36.0551136333,-115.2814732433,"false",2,"True","American",11,15,5817,9,293,1982,3,6,1,2014-11-17
"22692",36.126315,-115.214259,"true",2,"True","American",7,3,144,8,2,59,1,1,1,2015-01-03
"22693",33.3789141,-111.9647083,"true",2,"True","American",3,6,3978,12,350,1193,4,1,1,2014-01-18
"22694",43.6560081758,-79.3935581626,"true",2,"True","Others",13,2,279,9,103,1181,1,0,0,2012-05-21
"22695",33.5763074,-112.065576,"true",2,"True","Others",10,26,938,12,156,786,4,9,1,2015-03-07
"22696",36.1191259407,-115.1772566948,"true",2,"False","American",42,28,2916,9,219,1664,1,12,1,2011-09-29
"22697",33.3792825249,-112.0328928026,"true",2,"True","American",2,1,773,5,56,399,1,0,1,2013-03-07
"22698",33.3759908,-111.9199185,"true",2,"True","American",37,2,534,12,69,786,0,1,1,2014-05-17
"22699",36.060914,-115.040642,"true",2,"True","Mexican",11,9,1779,7,210,1196,2,6,1,2013-09-01
"22700",35.2023652,-80.844601,"true",2,"True","Asian",8,1,387,6,78,639,0,1,0,2017-06-10
"22701",33.5982458,-111.9774471,"true",2,"True","American",1,2,459,9,59,659,1,1,1,2011-11-05
"22702",36.0996135,-115.1039133,"true",2,"True","Mexican",3,6,253,4,12,204,3,0,1,2012-11-25
"22703",36.1181654,-115.1706363,"false",1,"False","Others",11,8,1967,11,199,821,3,4,1,2012-07-05
"22704",36.106477,-115.2980657,"true",2,"True","Others",5,3,1135,5,133,410,0,1,0,2017-06-13
"22705",36.291501,-115.287007,"true",2,"True","Others",16,1,955,7,165,1185,0,1,0,2010-09-10
"22706",36.0698311,-115.2249867,"true",2,"True","Others",75,10,3975,9,730,1664,3,4,1,2012-07-03
"22707",36.156348,-115.334471,"true",2,"True","American",105,11,1143,9,183,617,0,9,0,2016-06-27
"22708",35.209663,-80.860691,"true",2,"True","Others",2,1,2063,11,117,967,1,0,1,2012-04-22
"22709",33.355444,-111.7899256,"true",2,"True","Others",14,1,19,8,1,24,1,0,1,2016-01-14
"22710",40.4571416643,-79.9915010041,"true",2,"True","Others",11,4,144,7,43,628,0,3,0,2016-01-19
"22711",33.5098255809,-111.987097553,"true",2,"True","American",8,4,534,4,113,425,2,2,1,2017-12-03
"22712",36.1233694,-115.2246242,"true",2,"True","Others",8,11,1613,7,166,727,5,4,0,2017-01-17
"22713",36.1440350372,-115.1933891745,"true",2,"True","Asian",12,12,3975,7,730,907,5,4,1,2013-06-23
"22714",33.3084164925,-111.7432331008,"true",2,"True","Others",16,6,819,9,125,726,1,4,1,2012-04-21
"22715",33.6308784,-112.2382757,"true",2,"True","American",14,8,139,2,13,423,2,2,1,2014-02-04
"22716",43.6485331,-79.3973028,"true",2,"True","Others",5,7,168,6,42,598,2,2,1,2016-09-30
"22717",36.125964,-115.1976,"true",1,"True","Others",17,26,3975,9,730,1664,7,7,1,2013-01-23
"22718",33.4547647,-112.0865171,"true",1,"False","Others",11,2,542,6,42,268,1,1,0,2011-03-30
"22719",36.0674448,-115.1745021,"true",3,"True","Others",42,14,3975,9,730,1019,5,8,1,2012-05-23
"22720",33.5650142,-112.2556795,"true",2,"True","Others",2,2,71,8,5,61,1,0,1,2014-08-12
"22721",36.0661824639,-115.1752875465,"true",2,"True","American",40,18,2916,9,219,1664,7,5,1,2014-04-17
"22722",43.8219855641,-79.2989197664,"true",2,"True","Asian",50,11,562,10,715,6314,0,6,1,2016-09-26
"22723",36.108898,-115.151261,"true",1,"True","Others",10,4,693,4,81,573,3,1,0,2014-10-24
"22724",33.4589658497,-112.0704891357,"true",1,"True","Others",25,3,305,2,40,119,1,1,1,2017-09-30
"22725",33.3783527282,-111.858223191,"true",1,"True","Others",2,1,113,4,13,184,0,1,0,2012-03-01
"22726",36.2392627561,-115.2492712811,"true",1,"True","Others",6,4,385,8,49,926,1,2,1,2015-11-01
"22727",36.1261943318,-115.193445287,"true",2,"True","Others",46,65,3975,11,730,2074,14,21,1,2014-07-24
"22728",36.1716181087,-115.1422670743,"true",2,"True","Others",60,28,3558,8,376,1614,10,14,1,2016-07-13
"22729",35.173501,-80.849964,"true",2,"True","American",4,9,2755,11,402,1523,1,4,1,2016-05-30
"22730",36.1173843209,-115.170322225,"false",2,"True","American",34,1,927,5,87,377,1,0,1,2016-11-12
"22731",36.2710367,-115.267937,"true",2,"False","Others",1,3,480,6,102,535,1,2,1,2013-04-25
"22732",33.356545,-111.789999,"true",2,"True","Others",15,1,1186,6,411,2340,0,1,0,2017-03-08
"22733",36.2624314,-115.2563923,"true",2,"True","Others",2,4,293,3,33,510,1,3,1,2017-04-14
"22734",36.1264269463,-115.2099140423,"true",2,"True","American",284,15,3198,9,378,1431,3,5,1,2016-06-12
"22735",33.3399621215,-111.8597268956,"true",2,"True","Others",15,4,1480,4,110,1008,1,0,1,2016-07-14
"22736",36.117417,-115.175757,"true",3,"True","American",103,18,1535,7,251,1185,5,5,1,2014-09-26
"22737",36.027835,-115.11599,"true",2,"True","Others",40,11,1299,9,183,540,2,4,1,2016-07-30
"22738",33.3440993,-111.7889365,"true",2,"False","American",42,3,16,11,2,139,1,0,1,2014-05-04
"22739",36.1564126328,-115.3328468966,"true",2,"True","Others",11,63,3094,10,256,1606,11,20,1,2016-03-26
"22740",33.638333,-112.412288,"true",2,"True","Others",8,1,1777,3,359,1631,1,0,1,2017-05-20
"22741",36.1947692,-115.2524715,"true",2,"True","Others",78,31,3975,9,730,1431,5,8,1,2013-08-20
"22742",36.1638735074,-115.289943661,"true",2,"True","Asian",16,27,3975,9,730,1664,4,8,1,2014-11-30
"22743",36.127061,-115.241457,"true",2,"True","Others",42,18,1613,8,165,1185,3,4,1,2012-03-25
"22744",33.3084164925,-111.7432331008,"true",2,"True","Others",16,19,819,9,125,726,2,9,1,2015-11-07
"22745",36.018286,-115.1179043,"true",2,"True","Others",40,44,3198,9,378,1431,8,12,1,2017-04-08
"22746",33.5392596581,-111.9226410985,"true",3,"True","American",15,2,146,7,5,92,0,2,1,2014-01-01
"22747",33.492423,-111.930734,"true",2,"True","Others",16,7,292,5,48,521,4,2,1,2015-01-25
"22748",36.2645745,-115.2563923,"true",2,"True","Mexican",1,4,449,9,55,926,1,3,0,2013-09-04
"22749",36.1691083,-115.1395836,"true",1,"False","American",2,16,3975,9,730,1234,5,5,1,2014-02-07
"22750",41.1342121,-81.5089772,"true",2,"True","American",18,7,500,7,54,628,1,3,1,2017-11-10
"22751",33.5297921,-111.9275874,"true",2,"True","Asian",11,1,1345,11,199,755,1,0,1,2010-06-21
"22752",33.4885590269,-112.0653334273,"true",1,"True","Others",6,11,2607,8,136,327,3,3,1,2012-11-24
"22753",40.427132,-79.968175,"true",2,"True","Others",11,3,592,3,39,181,0,1,1,2016-06-28
"22754",36.160577,-115.292996,"true",2,"True","American",59,3,3198,9,378,1431,1,2,1,2013-01-19
"22755",36.2914415057,-115.2871328748,"true",2,"False","Others",4,2,8,9,2,81,0,1,1,2010-11-24
"22756",33.63924,-112.387167,"true",1,"False","Others",3,37,160,8,30,485,2,1,1,2014-09-16
"22757",33.49821,-111.927963,"true",2,"True","American",40,15,2065,9,113,1266,2,10,1,2014-06-27
"22758",36.1128421245,-115.1705693105,"true",2,"True","Others",73,14,1779,9,411,2340,4,4,0,2013-05-08
"22759",33.486829,-111.90851,"true",2,"True","American",29,19,328,8,47,1022,4,8,1,2018-09-17
"22760",40.4629577488,-79.9240576056,"true",2,"False","Others",1,5,3164,8,539,1180,2,1,1,2016-03-10
"22761",35.995344,-115.2069805,"true",2,"False","Others",24,1,168,4,14,193,1,0,1,2012-03-19
"22762",36.167814,-115.140447,"true",1,"True","Others",81,17,3198,9,378,1431,2,9,1,2018-01-09
"22763",36.127797,-115.168692,"true",2,"True","Others",24,16,1535,7,251,1184,2,9,1,2015-03-02
"22764",36.108898,-115.151261,"true",1,"True","Others",39,7,3022,7,641,4321,1,5,0,2018-02-13
"22765",40.406530016,-79.8744698614,"false",2,"True","Others",42,1,197,3,20,182,0,1,0,2017-07-15
"22766",36.1148685,-115.2097115,"true",1,"True","Asian",100,9,1801,7,228,840,2,6,1,2018-01-01
"22767",36.2382459749,-115.150921382,"true",2,"True","Others",11,8,1613,8,208,1457,3,4,1,2014-03-05
"22768",43.857944,-79.360118,"true",2,"True","Others",27,3,562,10,715,6314,0,1,0,2014-11-16
"22769",41.5013588,-81.5952377,"true",2,"True","American",3,2,6506,9,1150,1027,1,1,1,2012-06-03
"22770",36.2812317365,-115.2861511407,"true",2,"True","American",7,5,3198,9,378,1431,1,4,1,2013-06-09
"22771",36.0791112054,-115.2985315387,"true",2,"True","Others",3,6,469,8,46,713,2,2,1,2013-02-15
"22772",36.0137143,-114.9927838,"true",2,"True","Others",5,19,995,8,146,926,4,6,1,2015-03-18
"22773",43.8145413813,-79.2936864495,"true",1,"True","Others",6,1,137,2,9,91,0,1,1,2014-06-22
"22774",36.1183787,-115.1726202,"true",2,"False","Others",7,1,313,1,15,250,1,0,0,2010-07-08
"22775",33.4588267,-112.0715434,"true",2,"True","American",2,12,853,9,125,726,3,6,0,2013-10-24
"22776",36.1152681022,-115.2983019652,"true",2,"True","American",35,33,1193,9,122,437,1,10,1,2015-08-16
"22777",33.3999797,-112.0294119,"true",2,"True","Others",2,12,773,6,56,399,3,4,1,2015-08-06
"22778",36.0119846411,-115.1535985619,"true",2,"True","Others",8,12,1299,6,153,560,4,6,1,2018-01-14
"22779",36.1438451,-115.2191594,"true",2,"True","Others",27,6,2916,9,219,1664,2,4,1,2013-12-23
"22780",36.1121439816,-115.1767158563,"true",2,"False","American",26,2,1779,7,210,1196,0,2,1,2012-10-16
"22781",36.144469052,-115.2366719569,"true",2,"True","Others",14,16,3975,9,730,907,5,8,0,2015-02-12
"22782",36.1181806906,-115.1715797813,"true",2,"True","American",119,10,2916,13,415,3061,5,4,1,2013-02-02
"22783",40.4079565,-79.9116502,"true",2,"True","American",24,8,99,1,8,154,2,0,1,2011-09-29
"22784",36.0143788,-115.118275,"true",2,"False","Others",2,4,385,8,49,926,1,1,1,2012-03-31
"22785",36.101088,-115.100583,"true",1,"True","Mexican",21,19,3975,9,730,1431,5,12,1,2014-01-19
"22786",33.5414695611,-111.8855541944,"true",2,"True","American",7,2,834,6,162,409,1,1,0,2016-11-25
"22787",33.501037,-111.922358,"true",2,"True","American",15,7,5817,8,293,1982,2,2,1,2015-02-07
"22788",36.094254,-115.176019,"true",2,"True","American",17,1,252,9,55,753,0,1,1,2012-03-18
"22789",43.6604302,-79.3789268,"true",2,"True","Others",86,6,193,6,71,602,2,2,0,2013-01-14
"22790",36.127033,-115.210028,"true",3,"True","Others",275,19,2916,13,364,1988,5,11,1,2014-10-07
"22791",33.4989734,-111.926703,"true",2,"True","Asian",15,5,2940,9,289,867,3,2,1,2011-09-05
"22792",36.0555646163,-115.2258749184,"true",1,"True","Others",1,1,388,4,24,304,1,0,1,2014-08-07
"22793",36.1671901,-115.2855925,"true",2,"True","Others",11,16,1779,9,210,1196,0,10,1,2014-02-09
"22794",36.11391655,-115.3086254929,"true",2,"False","American",13,8,1143,4,140,481,1,5,0,2017-02-02
"22795",36.126663,-115.20992,"true",1,"True","Asian",19,44,3975,9,730,1664,13,11,1,2017-10-01
"22796",33.581728635,-111.8886065483,"true",1,"True","American",21,34,3402,9,499,1472,8,5,0,2015-01-15
"22797",36.112917,-115.175079,"true",3,"True","Others",25,1,811,10,102,718,0,1,1,2012-04-07
"22798",35.1766688,-80.7978683,"true",2,"True","Mexican",5,3,2755,9,402,1523,1,2,1,2017-02-10
"22799",36.0842933813,-115.293878168,"true",2,"True","American",41,19,3975,9,730,1664,4,9,1,2013-03-03
"22800",33.412909,-111.875826,"true",1,"True","Others",5,11,949,9,100,583,4,5,1,2013-08-29
"22801",33.510369927,-112.027740589,"true",2,"True","American",17,10,6187,12,894,1932,1,6,1,2011-10-22
"22802",36.1438451,-115.2191594,"true",2,"True","Others",27,5,2916,9,219,1664,2,3,1,2013-05-21
"22803",36.1435189,-115.2707008,"true",2,"True","Mexican",24,5,2916,9,219,1664,1,3,1,2014-02-11
"22804",33.4475192982,-112.0736437559,"true",2,"True","American",31,9,819,9,125,726,1,4,1,2014-01-06
"22805",40.428731,-79.98404,"true",2,"True","Others",12,2,276,8,64,811,1,0,1,2013-05-13
"22806",36.0987917,-115.2262451,"false",1,"True","Others",42,1,144,7,2,59,0,1,1,2016-10-13
"22807",36.0213759,-115.1180729,"true",1,"True","Others",12,1,252,9,55,753,0,1,1,2012-04-30
"22808",33.4974838,-112.0832669,"true",1,"True","American",19,25,4351,9,738,1177,6,7,0,2015-11-24
"22809",35.2258822406,-80.8419927791,"true",2,"True","Mexican",3,12,2755,11,402,1523,2,2,1,2013-09-14
"22810",35.9650723,-115.1679801,"true",2,"True","Others",144,47,2133,10,596,3057,11,10,1,2017-03-07
"22811",41.4820973,-81.6863887,"true",2,"True","Mexican",5,3,574,9,94,580,1,2,1,2013-05-12
"22812",33.5023126257,-111.9957521674,"true",2,"True","American",12,32,6187,12,912,4308,7,16,1,2016-01-08
"22813",36.1564126328,-115.3328468966,"true",2,"True","Others",42,44,3094,10,256,1606,8,14,1,2013-07-05
"22814",35.185498,-80.880978,"true",1,"False","Others",9,3,272,8,106,1400,1,1,0,2013-10-20
"22815",36.108898,-115.151261,"true",2,"True","Asian",323,19,1135,5,136,700,5,12,1,2017-05-02
"22816",41.49345201,-81.7781898358,"true",3,"True","American",14,6,518,8,85,1216,1,3,1,2018-04-08
"22817",40.4079565,-79.9116502,"true",2,"True","American",24,12,99,1,8,154,2,0,1,2011-12-22
"22818",33.502021,-111.9267375,"true",2,"True","Asian",14,3,949,4,47,437,1,1,1,2012-02-08
"22819",36.0253639,-115.1190162,"true",1,"True","Asian",5,9,2916,9,219,1664,3,3,1,2015-06-27
"22820",36.1026234187,-115.2019353583,"true",2,"True","Others",11,30,3094,9,180,2665,12,9,1,2017-06-25
"22821",33.481711,-112.029757,"true",2,"True","Others",12,1,331,7,47,327,1,0,0,2013-03-30
"22822",36.1319294,-115.1626532,"true",3,"True","American",51,2,356,10,27,593,2,0,1,2012-05-15
"22823",36.09514,-115.29689,"true",2,"True","American",12,1,603,3,33,194,0,0,1,2011-07-31
"22824",35.3074288283,-80.7497937978,"true",2,"True","American",8,1,401,8,13,376,1,0,0,2016-09-08
"22825",33.4230593197,-111.9518426872,"true",2,"True","Others",40,24,3378,7,912,4308,7,7,1,2014-01-26
"22826",33.493449,-111.933953,"true",3,"True","American",42,7,6187,12,894,1932,2,2,1,2011-05-30
"22827",36.1270336,-115.2098191,"true",1,"True","Others",50,22,3975,9,730,1664,5,9,1,2012-01-23
"22828",36.0674448,-115.1745021,"true",3,"True","Others",11,54,3975,11,730,1019,9,20,1,2017-04-10
"22829",35.2286689,-80.84241,"true",2,"True","American",11,9,3617,11,597,967,2,3,1,2017-05-18
"22830",36.0202636719,-115.116973877,"true",2,"False","Others",1,14,1613,7,148,727,4,4,0,2013-12-21
"22831",36.1293982,-115.1134569,"true",2,"True","Mexican",16,7,1345,11,199,755,5,2,1,2012-06-11
"22832",36.126663,-115.20992,"true",1,"True","Asian",19,38,3975,9,730,1664,10,9,1,2014-08-07
"22833",33.4951657676,-111.9898844138,"true",2,"True","American",68,2,359,9,79,1234,1,0,1,2012-07-09
"22834",33.469201,-112.0473809,"true",2,"True","Mexican",34,17,1345,11,199,755,5,5,1,2013-02-08
"22835",36.1122018,-115.2980657,"true",2,"True","Others",26,2,1613,7,166,727,1,1,1,2017-12-15
"22836",43.586622408,-79.6990653767,"true",2,"False","Others",5,7,338,7,184,1310,1,1,0,2016-04-08
"22837",43.8092012621,-79.2681528255,"true",2,"True","Others",7,3,562,10,715,6314,0,2,1,2017-11-27
"22838",36.1079241113,-115.1740550995,"true",4,"True","American",63,17,1060,13,364,1988,4,10,1,2018-01-07
"22839",33.626831376,-112.1002996485,"true",1,"True","Asian",13,18,1550,10,102,1022,5,8,1,2014-04-28
"22840",36.113498,-115.307372,"true",2,"True","Mexican",3,4,1247,9,283,2421,3,0,1,2013-09-23
"22841",40.1101284,-88.2292884,"true",1,"True","Others",1,1,15,11,1,44,0,1,1,2012-04-25
"22842",43.7933266,-79.419321,"true",2,"False","Others",4,1,196,5,28,400,1,0,0,2013-01-25
"22843",33.47014,-112.065474,"true",2,"True","Others",19,1,222,8,5,26,1,0,1,2013-06-28
"22844",35.2202754,-80.8133228,"true",2,"True","Others",14,11,2755,9,402,1523,3,3,1,2012-12-31
"22845",36.1097553,-115.1738769,"true",3,"True","Others",42,29,2133,10,256,1789,5,11,1,2011-09-10
"22846",36.0125177,-115.1526505,"true",2,"False","Others",1,1,199,8,0,31,1,0,1,2014-03-14
"22847",36.114303,-115.199059,"true",3,"False","American",6,13,3975,9,730,1664,3,8,1,2012-10-13
"22848",36.042461,-115.2782,"true",1,"True","Others",12,6,5817,3,293,1982,1,3,0,2014-06-26
"22849",36.1639346,-115.1580838,"true",2,"True","Others",12,17,1779,9,210,1196,5,7,1,2012-08-16
"22850",36.1260271514,-115.1929696908,"true",1,"True","Others",14,38,3975,9,730,4888,9,10,1,2014-03-23
"22851",33.494489,-111.995106,"true",2,"True","American",79,12,6187,12,894,1932,3,7,1,2012-07-09
"22852",36.0468023773,-115.2441707253,"true",2,"True","Others",52,20,1193,9,183,1019,4,5,1,2012-09-09
"22853",33.676051,-111.965197,"true",2,"True","Others",11,8,941,8,113,842,1,3,0,2013-10-21
"22854",36.1129962,-115.1633962,"true",1,"True","American",23,25,1550,10,108,1019,8,13,1,2013-10-28
"22855",43.8332249,-79.5213697,"true",2,"True","American",4,5,3315,10,715,6314,2,3,0,2017-09-26
"22856",33.460355297,-112.335500402,"true",2,"True","Others",3,3,380,6,100,295,1,1,1,2014-03-29
"22857",36.1424875212,-115.1425948144,"true",2,"True","Others",25,11,3975,9,730,1664,2,4,1,2012-05-05
"22858",33.4590038,-112.0775848,"true",1,"True","Others",11,11,2607,8,271,1177,3,4,1,2017-10-16
"22859",33.5021572,-111.9963105,"true",2,"True","Others",33,12,1345,11,199,755,3,5,1,2013-04-21
"22860",36.159706,-115.245078,"true",2,"True","American",23,25,3198,13,415,3061,6,10,1,2015-07-04
"22861",33.413766,-111.876289,"true",2,"True","Others",2,6,298,5,47,739,2,3,1,2018-07-02
"22862",35.97853,-114.83695,"true",2,"True","American",7,8,385,8,52,926,3,4,0,2015-10-10
"22863",36.0119846411,-115.1535985619,"true",2,"True","Others",8,1,1299,2,153,206,0,1,1,2014-12-30
"22864",36.0117316499,-115.1359823122,"true",2,"True","Others",39,18,1060,9,183,1028,8,5,1,2016-05-08
"22865",33.4142711,-111.9134509,"true",1,"True","Others",10,19,2607,12,136,1226,4,6,1,2016-04-20
"22866",33.4663963,-111.9177752,"true",1,"True","American",12,4,4351,8,738,1177,0,4,0,2016-07-22
"22867",33.5021572,-111.9963105,"true",2,"True","Others",33,3,1345,11,199,755,1,2,1,2010-12-12
"22868",33.4529203,-112.0688873,"true",2,"True","Mexican",10,3,1033,9,129,1428,2,1,1,2014-06-10
"22869",33.4557075,-112.0720114,"true",2,"True","Others",11,11,933,10,156,610,2,5,1,2013-07-06
"22870",36.0419145304,-115.1834365118,"true",3,"True","American",22,4,3975,9,730,1431,2,1,0,2012-01-29
"22871",36.1567959455,-115.3343868256,"true",2,"True","Asian",28,32,3094,9,55,753,5,6,1,2012-05-27
"22872",36.0682464,-115.1785589,"true",2,"False","American",21,8,904,7,178,1606,3,5,1,2017-05-30
"22873",36.1022507,-115.1699679,"true",2,"True","Others",24,25,3094,9,283,2421,10,10,1,2012-08-05
"22874",35.993777,-115.101582,"true",1,"False","American",5,1,629,9,102,1067,0,1,0,2017-01-12
"22875",36.1261943318,-115.193445287,"true",2,"True","Others",46,12,3094,9,129,1428,4,4,1,2011-08-14
"22876",35.1766346433,-80.7996419534,"true",2,"True","Others",5,2,125,6,30,1360,1,1,0,2017-11-11
"22877",33.5193147,-112.065289,"true",2,"True","American",2,1,331,8,47,327,1,0,1,2013-02-23
"22878",35.2474048,-80.8043246,"true",1,"True","Others",14,1,2755,9,402,1523,0,1,1,2012-04-22
"22879",33.4474607,-112.0736676,"true",2,"True","American",9,3,328,9,55,398,2,0,1,2012-05-01
"22880",36.1266569491,-115.2242819387,"false",2,"True","Others",19,15,469,3,46,434,3,2,1,2012-06-22
"22881",35.200279,-80.841758,"true",2,"False","American",17,5,401,7,90,850,1,3,0,2017-03-21
"22882",33.6409635847,-112.1315315836,"true",2,"True","Mexican",12,3,174,6,43,786,0,1,1,2012-10-27
"22883",51.0824299,-113.9956239,"true",2,"True","Others",2,4,1375,8,193,829,0,3,0,2012-12-22
"22884",36.1716181087,-115.1422670743,"true",2,"True","Others",60,4,506,2,20,220,2,2,1,2013-12-29
"22885",40.458283,-79.925318,"true",2,"True","Mexican",6,4,3164,8,539,1180,0,3,1,2012-08-09
"22886",33.4929188,-111.9258903,"true",2,"True","Others",2,1,63,3,6,133,0,0,0,2013-05-08
"22887",36.264773,-115.257968,"true",2,"True","Others",10,4,3198,9,378,1431,1,0,1,2013-01-26
"22888",33.4469954665,-112.0738730959,"true",2,"True","Asian",28,10,2607,11,271,1689,3,5,0,2018-10-23
"22889",36.118399,-115.172945,"true",3,"False","American",4,1,603,3,33,194,0,0,1,2011-12-23
"22890",43.6430518,-79.7082653,"true",2,"True","Others",2,2,305,7,57,1108,1,0,0,2014-11-05
